title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Atmospheric CO₂-to-acetaldehyde artificial photosynthesis in metallo hydrogen-bonded organic frameworks,https://www.nature.com/articles/s41467-026-75384-z,Physical sciences : Nature Communications subject feeds,2026-07-12 00:00:00 UTC,2026-07-12 00:00:00+00:00,,Rong Tan,"Artificial photosynthesis of acetaldehyde from atmospheric CO2 is highly promising, yet remains severely limited by low CO2 concentration in air and sluggish proton transfer kinetics. Herein, we report metallo hydrogen-bonded organic frameworks (MHOFs) of HNNU-X (X = O, S, Se) which enable acetaldehyde synthesis directly from air, water, and natural sunlight. Among them, HNNU-Se exhibits a competitive acetaldehyde production rate of 557.1 μmol g⁻¹ h⁻¹ with high electron-based selectivity of 95% under outdoor conditions, without need of sacrificial agents. Mechanistic studies reveal that HNNU-X creates a proton-rich microenvironment in which [Zn(tpy)]2+ cations function as CO2 capture and activation sites for direct air capture, while [XCN]– anions serve as proton shuttles, facilitating rapid transfer of in-situ generated H⁺ from solar-driven water oxidation to adsorbed CO2. This work enables the synergistic coupling of CO2 reduction and H2O oxidation, thereby achieving efficient artificial photosynthesis of acetaldehyde.",nature_html,0
Investigation on the high-temperature creep and irradiated damage behaviours of plasma-facing components material fabricated by selective laser melting,https://iopscience.iop.org/article/10.1088/1741-4326/ae7738,Nuclear Fusion - latest papers,2026-07-12 23:00:00 UTC,2026-07-12 23:00:00+00:00,10.1088/1741-4326/ae7738,Jiefeng Wu,"Oxide dispersion-strengthened (ODS) steel is a promising structural material in fusion reactors, nanoparticles in matrix pin grain boundaries, and capture point defects and they delay the performance degradation caused by creep and irradiation. In this paper, RAFM steel with Y2O3 was formed by selective laser melting (SLM) and the microstructural evolution under creep and irradiation were closely studied. SLM-formed ODS-RAFM steel had a longer high-temperature creep life than RAFM steel at the same stress and temperature, the fined grains were closely related to recrystallisation and pinning of oxide. The ODS-RAFM steel exhibited great irradiation stability, the lath width slightly increased, and the hardening rate was smaller than RAFM steel. During the irradiation process, continuously precipitated new MX carbides and Y–Ta–O oxide occurred in ODS-RAFM steel, which resisted the growth of grains. The above research results explained the microstructural evolution of RAFM steel and the change of performance under high temperature and an irradiation environment of fusion reactors, which verified the significant role of Y2O3 nanoparticles in maintaining high temperature stability and irradiation resistance, hence providing a strong theoretical basis for the ODS-RAFM steel of the future to be fully used as the blanket structural material of nuclear fusion reactors.",rss_description,0
Isoflux plasma shape control under large transient disturbances on EAST via reinforcement learning,https://iopscience.iop.org/article/10.1088/1741-4326/ae8313,Nuclear Fusion - latest papers,2026-07-12 23:00:00 UTC,2026-07-12 23:00:00+00:00,10.1088/1741-4326/ae8313,B.J. Xiao,"Magnetic shape control is fundamental to stable tokamak operation, where the plasma boundary must be maintained with high accuracy and robustness against external disturbances. Experimental observations on EAST indicate that, under large transient-error conditions, a fixed-parameter PID-based controller may drive the actuators into saturation, degrading regulation performance and potentially leading to loss of shape control. To address this limitation, this work develops a deep reinforcement learning plasma shape controller for EAST within the existing Isoflux control scheme. The controller is trained in a disturbance-rich simulation environment designed to reproduce large transient-error conditions, and employs a tailored reward design that explicitly targets large-disturbance robustness while improving early-stage learning stability under actuator constraints. Simulation results show that the learned policy achieves improved disturbance rejection and higher control accuracy in regimes where PID control tends to saturate and recover slowly. The controller is further deployed and experimentally validated on EAST, demonstrating stable plasma shape regulation with acceptable accuracy and enhanced robustness during long-pulse operation.",rss_description,0
"Development of time-evolving NBCD simulation in the LHD, consistent with neutron and impurity measurements",https://iopscience.iop.org/article/10.1088/1741-4326/ae8281,Nuclear Fusion - latest papers,2026-07-12 23:00:00 UTC,2026-07-12 23:00:00+00:00,10.1088/1741-4326/ae8281,M. Yokoyama,"We have developed a simulation code for the plasma current driven by the neutral beam in the large helical device (LHD). To compare the results between the experiment and the simulation, not only the beam-driven current, but also the other components, must be estimated. In this paper, we have integrated the codes that solve electromagnetic induction, neoclassical transport (DKES/PENTA), and the fast-ion distribution function (TASK3D-a and TASK/FP) to achieve Neutral beam current drive simulation. The code has been benchmarked against the analytical solution for the evolution of the plasma current. Then the code has been applied to actual LHD discharges. Although the trend and the absolute value of the simulated plasma current became similar to the measured one, the time constant of the current evolution disagreed. By considering the mutual induction between the plasma and the external coils, the simulated time constant of the plasma current evolution became closer to the experimental one.",rss_description,0
Integrated numerical analysis of impurity transport and sources for high current—high power baseline pulses with T in JET-ILW,https://iopscience.iop.org/article/10.1088/1741-4326/ae827e,Nuclear Fusion - latest papers,2026-07-12 23:00:00 UTC,2026-07-12 23:00:00+00:00,10.1088/1741-4326/ae827e,The Eurofusion Tokamak Exploitation Team,"This work consists of integrated numerical modelling applied to JET high-current, high-power baseline pulses with 92% tritium + 8% hydrogen with tungsten divertor and beryllium wall in corner configuration. These simulations are performed using the COREDIV code, which self-consistently solves one-dimensional radial transport equations for the plasma and impurities in the core region, coupled with two-dimensional multi-fluid transport in the scrape-off layer. It should be noted that the simulations are ‘semi-interpretative’, in the sense that transport coefficients are tuned in order to match experimental data: profile of the radiation, Ni concentration, radiation in SOL and Zeff. The simulations suggest that, within the assumptions of the COREDIV model and the available experimental constraints, the observed increase in core plasma radiation can be most consistently reproduced by changes in impurity transport rather than by an increase in the impurity source. The simulations show that sputtering of tungsten due to tritium is negligible. The Be is the main source of sputtering and the dominant contribution to tungsten sputtering comes from Be2+.",rss_description,0
Active control of ion-ITB using RMP in the EAST tokamak,https://iopscience.iop.org/article/10.1088/1741-4326/ae827c,Nuclear Fusion - latest papers,2026-07-12 23:00:00 UTC,2026-07-12 23:00:00+00:00,10.1088/1741-4326/ae827c,B.N. Wan,"Resonant magnetic perturbations (RMPs) have been demonstrated to trigger sustainable internal transport barriers in the ion temperature channel (ion-ITB) in the EAST tokamak (Sheng et al 2025 PRX Energy4 043012). This paper further examines the diverse effects of RMPs on ion-ITB. In addition to triggering and sustaining ion-ITB using RMPs, the barrier can also be actively controlled by adjusting the phasing, toroidal mode number ( ), and current of the RMP coils. The formation of ion-ITBs exhibits robust reproducibility, achievable solely by adjusting the RMP coil configuration with all other discharge settings held fixed. Comparative results indicate that high- RMPs are more favorable for ion-ITB formation than low- RMPs. Both experimental and modeling results demonstrate that strong magnetic perturbations in the core region suppress the formation of the ion-ITB in these cases. Preliminary results from RMP-modulated ITB experiments reveal that fishbone is not essential for ion-ITB formation, nor is sawtooth essential for its collapse, whereas the plasma current profile appears likely to play an important role. Overall, these results demonstrate that RMPs can serve as an effective method for controlling ITBs and investigating their underlying physics.",rss_description,0
Axisymmetric global Alfvén eigenmodes in the TCV tokamak,https://iopscience.iop.org/article/10.1088/1741-4326/ae827b,Nuclear Fusion - latest papers,2026-07-12 23:00:00 UTC,2026-07-12 23:00:00+00:00,10.1088/1741-4326/ae827b,the EUROfusion Tokamak Exploitation Team,"Global Alfvén eigenmodes (GAEs) with toroidal mode number n= 0 (i.e. axisymmetric) have been observed in the toroidicity-induced, ellipticity-induced, and above non-circularity-induced frequency ranges in the TCV tokamak. Observation of n = 0 GAEs at multiple frequencies, caused by the periodic structure of the Alfvén continuum in frequency, demonstrates the fundamental nature of these modes. A radial splitting of the n = 0 GAEs has been predicted by linear MHD calculation. This calculation is consistent with the recently observed radial splitting of GAEs in the sub-cyclotron frequency range. Linear MHD codes were used to compute the n = 0 Alfvén continuum and the corresponding eigenmode structures. The modeling confirms that the n = 0 GAEs are located mainly below the minima of the Alfvén continuum, although some modes are observed above the continuum maxima, similar to the sub-cyclotron-frequency GAEs, for which modes above the continuum maxima have also been reported. The n = 0 GAEs have been observed in a variety of discharge types, including low- and high-density plasmas, positive- and negative-triangularity configurations, and discharges with neutral beam injection in both co-current and counter-current directions. A key factor for the appearance of n = 0 GAEs is a positive gradient in the particle energy distribution function, ∂f/∂E > 0 (bump-on-tail), which has been confirmed by TRANSP calculations for all discharges.",rss_description,0
ICRF system for the HL-3 tokamak,https://iopscience.iop.org/article/10.1088/1741-4326/ae827a,Nuclear Fusion - latest papers,2026-07-12 23:00:00 UTC,2026-07-12 23:00:00+00:00,10.1088/1741-4326/ae827a,Qi Wang,"The HL-3 tokamak is a new medium-sized copper conductor tokamak at the Southwestern Institute of Physics (SWIPs). In order to provide central ion heating as well as generate energetic particles whose energy levels are equivalent to the fusion born alpha particles, a 6 MW ion cyclotron range of frequencies heating system is under construction at SWIP and will be available at HL-3 in September 2026. Radio frequencies (RFs) in the range of 25–50 MHz with pulses up to 5 s is considered. For a deuterium plasma, the hydrogen minority and the 2nd harmonic of deuterium are the main ion heating schemes with f= 33 MHz at B0 = 2.2 T. For a deuterium–tritium plasma, the fundamental He-3 and the 2nd harmonic of tritium with f= 25 MHz at B0 = 2.5 T is considered. The RF generator consists of 4×1.5 MW transmitters. The transmission line incorporates 3 dB hybrid couplers so as to divert the reflected power away from the transmitters. The matching unit is provided by a 1/4λ stub tuner and a 1/2λ phase shifter, with an additional pre-matching stub for each of the four transmission lines. Two 2-strap antennas with parallel wavenumber k// ∼ 6.5 m−1 are designed since the impurity issue is supposed to be moderate under a carbon wall.",rss_description,0
Upgraded Pilot-PSI: a new high flux linear plasma device for operando ion beam studies,https://iopscience.iop.org/article/10.1088/1741-4326/ae81c7,Nuclear Fusion - latest papers,2026-07-12 23:00:00 UTC,2026-07-12 23:00:00+00:00,10.1088/1741-4326/ae81c7,B. Tyburska-Pueschel,"To investigate dynamic plasma surface interaction processes, we developed the linear plasma generator Upgraded Pilot-PSI (UPP). It couples high-flux plasma exposure with operando ion-beam analysis (IBA) for the first time. UPP generates steady-state hydrogen plasma up to with electron temperatures ranging from to and densities up to . Simultaneously, up to p, He, or He ion beams may be used to analyse the top few of the material using IBA techniques, allowing the study of hydrogen-isotope transport and exchange, dynamic retention, sputtering, and related processes. Alternatively, the ion beam can be used to induce radiation damage in the material while it is simultaneously exposed to plasma, enabling studies of defect stabilisation under plasma conditions. This paper details the design and technical specifications of UPP, focusing on the engineering challenges and solutions involved in integrating operando IBA with a high-flux plasma generator. Our first studies on tungsten exposed to deuterium plasma reveal the mechanism of transport in the surface (first ) and the bulk (beyond up to the beam penetration depth) as well as the time to reach saturation.",rss_description,0
Calibration strategy and uncertainty analysis of the ITER neutron activation system for deuterium–deuterium plasma operation *,https://iopscience.iop.org/article/10.1088/1741-4326/ae81c4,Nuclear Fusion - latest papers,2026-07-12 23:00:00 UTC,2026-07-12 23:00:00+00:00,10.1088/1741-4326/ae81c4,Bruno Coriton,"The International Thermonuclear Experimental Reactor (ITER) neutron activation system (NAS) is an essential diagnostic system designed to measure the total neutron yield and the first-wall fluence in the ITER Tokamak. NAS principle is based on the neutron activation of small sample materials placed in the vicinity of the plasma using pneumatic transfer lines. The induced activity in the samples is subsequently measured using a gamma-ray counting station, enabling reconstruction of the total neutron yield. Accurate neutron transport modelling of both the NAS apparatus and the tokamak is essential for reliable measurements. This study systematically quantifies the primary sources of uncertainty in the NAS neutronic model, focusing on the geometric modelling of the NAS irradiation ends and tokamak environment, as well as uncertainties in nuclear data. Results indicate that the NAS can achieve a measurement accuracy of approximately 13% in deuterium–deuterium (DD) plasmas, with the largest uncertainty attributed to the detailed geometry of the diagnostic first-wall (DFW). To address this, in-situ calibration is paramount to identify unforeseen measurement errors and to mitigate the uncertainties in computational models. Utilizing a well-characterized neutron generator for NAS calibration could reduce the neutron yield measurement errors below 8%. These findings underscore the importance of precise modelling and calibration procedures for accurate neutron measurements during ITER’s start of research operation (SRO).",rss_description,0
