title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Investigation Into the Electrochemical Performance of Micron‐ and Nanosized Tin in Diglyme and Carbonate Electrolytes in Sodium Ion Batteries (Adv. Energy Mater. 27/2026),https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.71149?af=R,Wiley: Advanced Energy Materials: Table of Contents,2026-07-15 22:52:31 UTC,2026-07-15 22:52:31+00:00,10.1002/aenm.71149,John T. S. Irvine,"Sodium Ion Batteries In article number e71023, John T. S. Irvine and co-workers found that the cycling stability of Sn negative electrode is governed not only by mechanical expansion of Sn but also by the interplay between particle size and electrolyte chemistry. Diglyme electrolytes maintain electrode integrity through a robust SEI despite extreme volume changes, while carbonate electrolytes suffer catalytic decomposition on Sn surfaces, leading to unstable interphases and accelerated capacity fading. These findings reveal that interfacial instability, amplified by particle-size reduction, dominates long-term degradation.",openalex,1
High‐Performance Elastomeric Lithium Metal Anodes Enabled by a Lithiophilic Monolayer‐Assembled Nano‐Crumpled Micro‐Concave Architecture (Adv. Energy Mater. 27/2026),https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.71188?af=R,Wiley: Advanced Energy Materials: Table of Contents,2026-07-15 22:52:31 UTC,2026-07-15 22:52:31+00:00,10.1002/aenm.71188,Jinhan Cho,"Lithium Metal Batteries In article number e71104, Seoin Back, Yongmin Ko, Jinhan Cho, and co-workers present an elastomeric lithium metal anode in which hierarchical nano-micro architectures are uniformly decorated with lithiophilic amine moieties. The resulting structure affords synergistic mechanical and interfacial regulation, effectively mitigating dendritic growth and enabling stable long-term cycling, which positions elastomeric anodes as a compelling platform for durable and safe lithium metal batteries.",openalex,1
Climate change reshapes resource adequacy risks and optimal renewable energy siting in wind and solar energy systems,https://www.nature.com/articles/s41560-026-02109-3,Nature Energy,2026-07-16 00:00:00 UTC,2026-07-16 00:00:00+00:00,10.1038/s41560-026-02109-3,Michael F. Howland,"Deep decarbonization through weather-dependent wind and solar can introduce resource adequacy risks. Climate change compounds these risks by simultaneously reshaping renewable supply and electricity demand in synergistic, region-specific ways. Here we show that long-term adequacy challenges in decarbonized grids arise from the interplay between meteorological conditions and system design, driven by prolonged renewable generation shortfalls tied to fine-scale infrastructure siting choices. Using 12-km climate projections with county-level power system optimization for New England and Texas, we find that climate change can increase resource inadequacy frequency up to fivefold by mid-century as rising cooling demand intersects with renewable resource declines or transmission bottlenecks. However, climate-informed planning provides cost-effective mitigation: Texas maintains adequacy at near-zero cost by pivoting wind capacity westward, while New England requires a modest 2.34% investment increase via solar and transmission expansion near load centres. Our findings demonstrate that achieving climate-resilient, decarbonized grids requires moving beyond aggregate capacity goals towards high-resolution, climate-informed spatial planning that reveals localized siting opportunities.",nature_html,0
AI is set to completely transform cybersecurity — here’s how researchers must prepare,https://www.nature.com/articles/d41586-026-02214-z,Nature,2026-07-16 00:00:00 UTC,2026-07-16 00:00:00+00:00,10.1038/d41586-026-02214-z,Thorsten Holz,"As automated tools accelerate both the discovery and the exploitation of software vulnerabilities, organizations must redesign their defences and workflows to keep pace. As automated tools accelerate both the discovery and the exploitation of software vulnerabilities, organizations must redesign their defences and workflows to keep pace.",nature_html,0
A global capital for AI safety is emerging — and it's not in Silicon Valley,https://www.nature.com/articles/d41586-026-01389-9,Nature,2026-07-16 00:00:00 UTC,2026-07-16 00:00:00+00:00,10.1038/d41586-026-01389-9,Elizabeth Gibney,The United Kingdom is gaining influence through its growing AI-safety ecosystem. The United Kingdom is gaining influence through its growing AI-safety ecosystem.,nature_html,0
US politicians push agencies to restrict research collaboration with China,https://www.nature.com/articles/d41586-026-02226-9,Nature,2026-07-16 00:00:00 UTC,2026-07-16 00:00:00+00:00,10.1038/d41586-026-02226-9,Mohana Basu,Republicans and Democrats worry about research theft and exploitation — but don’t agree on how to solve the problem. Republicans and Democrats worry about research theft and exploitation — but don’t agree on how to solve the problem.,nature_html,0
CRISPR gets a power boost from AI-designed ‘molecular scissors’,https://www.nature.com/articles/d41586-026-02217-w,Nature,2026-07-16 00:00:00 UTC,2026-07-16 00:00:00+00:00,10.1038/d41586-026-02217-w,Amanda Heidt,Researchers used artificial intelligence to design functional CRISPR enzymes not seen in nature. Researchers used artificial intelligence to design functional CRISPR enzymes not seen in nature.,nature_html,0
Will making ‘replication studies’ easier to find help science self-correct?,https://www.nature.com/articles/d41586-026-02175-3,Nature,2026-07-16 00:00:00 UTC,2026-07-16 00:00:00+00:00,10.1038/d41586-026-02175-3,Dalmeet Singh Chawla,Project on peer-review platform Pubpeer aims to make replication studies more visible. Project on peer-review platform Pubpeer aims to make replication studies more visible.,nature_html,0
‘Explosive diarrhoea’ outbreak grips US: how researchers are hunting its source,https://www.nature.com/articles/d41586-026-02225-w,Nature,2026-07-16 00:00:00 UTC,2026-07-16 00:00:00+00:00,10.1038/d41586-026-02225-w,Max Kozlov,"Cases have hit record levels, and scientists are racing to pinpoint where the Cyclospora parasite entered the food supply. Cases have hit record levels, and scientists are racing to pinpoint where the Cyclospora parasite entered the food supply.",nature_html,0
Offshore solar-driven methane valorization to chloromethane with seawater,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag440/8735825?rss=1,National Science Review Advance Access,2026-07-16 00:00:00 UTC,2026-07-16 00:00:00+00:00,10.1093/nsr/nwag440,Yujie Xiong,"Methane (CH4), a key component of combustible ice, is a plentiful yet largely underutilized ocean resource. Its extreme inertness and the complexity of its storage and transportation have severely hindered its use. Here, we present a tandem flow system that produces freshwater through seawater desalination, while the resulting concentrated seawater is rich in chlorine ions and serves as a source for CH4 chlorination over a floatable photocatalyst with a three-phase interface. The key lies in tailoring the interfacial acid–base microenvironment and electronic structure of Pt–TiO2 photocatalyst to steer the radical processes toward selective methane chlorination. ·OH radicals mediate C–H activation to generate ·CH3 radicals, which subsequently couple efficiently with interfacial ·Cl radicals to yield CH3Cl. The introduction of trace Lewis acids (e.g., Al3+) further enhances selectivity by regulating the local proton balance, suppressing OH− accumulation, and stabilizing key radical intermediates. Our system achieves 98.1% CH3Cl selectivity with production rates of 2.9 mmol g−1 h−1 in AlCl3 solution and 79.5 mmol m−2 h−1 under flow operation, demonstrating long-term stability over 15 days. This work establishes a general paradigm for controlling aqueous radical chemistry under mild conditions, and paves the way for the practical exploitation of offshore ocean resources.",rss_oup,0
A paradigm shift in all-solid-state lithium batteries: halide cathode materials streamlined for multi-electron reactions,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag438/8735813?rss=1,National Science Review Advance Access,2026-07-16 00:00:00 UTC,2026-07-16 00:00:00+00:00,10.1093/nsr/nwag438,Xianfeng Li,"Halide cathode active materials (CAMs) are emerging as a transformative platform for all-solid-state lithium batteries (ASSLBs), offering intrinsic high ionic/electronic conductivities, multi-electron transfer capability, and the unique potential for single-phase electrode architectures that eliminate inactive components. Despite these advantages, critical challenges regarding their reaction mechanisms, interfacial stability, and structural evolution during cycling remain inadequately addressed. In this review, we systematically trace the evolution of halide CAMs from liquid-electrolyte systems to ASSLBs, focusing on recent breakthroughs in single-phase interface engineering and multi-electron reaction mechanisms. We highlight how elemental and structural units govern ionic/electronic transport pathways and reversibility, while critically evaluating the dilemma between energy density and efficiency in multi-electron reaction. Looking forward, a roadmap for next-generation halide CAM development is outlined, encompassing high-throughput material screening, controllable design of integrated all-in-one architectures, and strategies to overcome voltage hysteresis and conversion kinetics limitations. By bridging fundamental insights with practical engineering, this review aims to provide actionable guidance for realizing high-energy, cost-effective ASSLBs.",rss_oup,0
A wireless bioresorbable triboelectric system for postoperative pain control,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag439/8735812?rss=1,National Science Review Advance Access,2026-07-16 00:00:00 UTC,2026-07-16 00:00:00+00:00,10.1093/nsr/nwag439,Jun Chen,"Justine Lin, Xiujun Fan, Xinkai Xu, Guorui Chen, Jun Chen; A wireless bioresorbable triboelectric system for postoperative pain control, National Science R",openalex,1
"What happened to hydrogen, and what comes next?",https://www.cell.com/joule/fulltext/S2542-4351(26)00258-8?rss=yes,Joule,2026-07-16 00:00:00 UTC,2026-07-16 00:00:00+00:00,10.1016/j.joule.2026.102574,Steve Griffiths,"This commentary examines the greater than 90% gap between the International Energy Agency’s (IEA) 2030 hydrogen deployment projections made in 2021 versus those made as of early 2026. Although the 2026 hydrogen projections have cast doubt on hydrogen’s long-term role in net-zero pathways, reason for optimism exists. When assessed through sociotechnical systems and adoption readiness lenses, hydrogen’s potential as a key decarbonization lever becomes apparent with specific contexts, such as China and long-haul aviation, leading the way.",rss_cell,0
Piezoelectric response in ionic liquids and electrolytes through dynamic phase transitions,https://www.cell.com/matter/fulltext/S2590-2385(26)00280-8?rss=yes,Matter,2026-07-16 00:00:00 UTC,2026-07-16 00:00:00+00:00,10.1016/j.matt.2026.102917,Luke C. Henderson,"Recent discoveries challenge the long-held belief that piezoelectricity exists only in solids. Experiments reveal that room-temperature ionic liquids, deep eutectic solvents, and solid polymer electrolytes that incorporate these liquids can generate electric charge under mechanical stress through pressure-induced transient crystallization. This phenomenon leads to the formation of temporary non-centrosymmetric domains within the liquid phase, an effect that enables new applications in flexible sensors, soft robotics, and self-powered energy-harvesting systems without brittle components.",rss_cell,0
Building chemical stability with mechanics,https://www.nature.com/articles/s41560-026-02044-3,Nature Energy,2026-07-16 00:00:00 UTC,2026-07-16 00:00:00+00:00,10.1038/s41560-026-02044-3,Jungjin Park,"Stack pressure strongly influences degradation pathways in lithium-ion batteries, yet its optimal value remains poorly understood. Now, a high-precision stack pressure control and dilatometry system reveals an optimal pressure window that suppresses key degradation pathways and doubles battery lifetime.",nature_html,0
Tailoring chiral perovskite nanocrystals for spin light-emitting diodes,https://www.cell.com/matter/fulltext/S2590-2385(26)00279-1?rss=yes,Matter,2026-07-16 00:00:00 UTC,2026-07-16 00:00:00+00:00,10.1016/j.matt.2026.102916,Dongxu Yang,"Chiral perovskite nanocrystals offer a unique way to control both the spin and polarization of light in semiconductor devices. This review summarizes recent advances in materials design and device engineering that enable efficient spin light-emitting diodes without magnetic components. By highlighting key opportunities and remaining challenges, it provides a roadmap toward next-generation optoelectronic technologies with enhanced functionality and lower manufacturing complexity.",rss_cell,0
Measurement of a strong nonlinear force between superconductors compatible with the Casimir force,https://www.nature.com/articles/s41467-026-75261-9,Physical sciences : Nature Communications subject feeds,2026-07-16 00:00:00 UTC,2026-07-16 00:00:00+00:00,,Laure Mercier de Lépinay,"The Casimir force follows from quantum fluctuations of the electromagnetic field and yields a nonlinear attractive force between closely spaced conductive objects. Measuring the Casimir force in superconducting materials on either side of the transition should allow to isolate the specific contribution of low frequencies to the Casimir effect. There is significant interest in this contribution as it is suspected to be involved in an unexplained discrepancy between predictions and measurements of the Casimir force between normal metals. Here, we observe a force acting on a superconducting drum resonator integrated in a microwave optomechanical cavity through the nonlinear dynamics this force imparts to the resonator. The measured dynamics points to an extremely intense force found to be compatible in magnitude with the Casimir force for the range of vacuum separations that can be expected in this device, and incompatible with estimates of other known sources of nonlinearity.",nature_html,0
Mixed triplet-singlet order parameter in decoupled superconducting 1H monolayers of transition-metal dichalcogenides,https://www.nature.com/articles/s41467-026-75677-3,Physical sciences : Nature Communications subject feeds,2026-07-16 00:00:00 UTC,2026-07-16 00:00:00+00:00,,Vidya Madhavan,"Understanding the emergence of unconventional superconductivity, where the order parameter deviates from simple isotropic s-wave pairing, is a central challenge in condensed matter physics. Some transition-metal dichalcogenides (TMDCs), though generally regarded as conventional superconductors, display signatures of unconventional pairing and thus provide a particularly intriguing platform to explore how exotic states arise. Here we investigate the misfit compound (SnS)1.15(TaS2), a heterostructure composed of alternating SnS and 1H-TaS2 layers. Using transport, photoemission, and scanning tunneling spectroscopy, we demonstrate that the SnS layers effectively decouple the TaS2 into electronically isolated 1H sheets. In this limit, the tunneling density of states on the 1H layer reveals a clear two-gap superconducting spectrum with Tc≃3.1 K. A theoretical model based on lack of inversion symmetry of the system and finite-range attraction reproduces the observed multi-gap structure as a mixed singlet-triplet state. These results establish misfit compounds as a powerful platform for studying unconventional superconductivity in isolated 1H layers and for realizing multiple uncoupled superconductors within a single crystal.",nature_html,0
Ultrafast non-volatile charge storage and mid-infrared photoluminescence in LuminoMem tellurium devices for in-memory computing,https://www.nature.com/articles/s41467-026-75638-w,Physical sciences : Nature Communications subject feeds,2026-07-16 00:00:00 UTC,2026-07-16 00:00:00+00:00,,Jing Liu,"Integrated optoelectronic systems strive to combine the logic and memory density of electronics with the bandwidth of photonics, but monolithic realization is impeded by the inefficient electronic-to-photonic interface. Current architectures rely on separate readout circuitry and modulators, creating bottlenecks in energy and latency, while existing direct transduction methods often compromise on switching speed or non-volatility. Here, we develop an ultrafast, non-volatile optoelectronic memory, named LuminoMem, that integrates electrical storage and mid-infrared light emission ( ~ 3.4 μm) in a single device. The device utilizes a floating-gate architecture, in which the semiconductor tellurium serves simultaneously as a charge-storage layer and an emissive medium. This design enables nanosecond-scale electrical programming of non-volatile photoluminescence, allowing direct optical access to stored states without external modulation. We demonstrate that LuminoMem achieves 4-bit optical storage capacity and enables highly accurate image-recognition neural network simulations, providing a hardware foundation that co-integrates optical emission, memory, and computing capabilities.",nature_html,0
Base-catalyzed regioselective C(sp3)–Si bond activation of silacyclobutanes and benzosilacyclobutenes,https://www.nature.com/articles/s41467-026-75467-x,Physical sciences : Nature Communications subject feeds,2026-07-16 00:00:00 UTC,2026-07-16 00:00:00+00:00,,Delong Mu,"The development of a green, sustainable, and environment-friendly activation model is of great significance in catalytic chemistry. Herein, a transition-metal- and ligand-free, base-catalyzed regioselective C(sp3)–Si bond activation of silacyclobutanes (SCBs) and benzosilacyclobutenes (BSBs) has been developed. The protocol features a simple catalytic system that proceeds smoothly under air atmosphere without requiring inert gas protection. A variety of SCBs and BSBs are competent substrates, along with a range of nucleophiles as coupling partners. Furthermore, the strategy provides a straightforward platform for the late-stage functionalization of various bioactive molecules, enabling access to diverse quaternary silicon-containing scaffolds. Preliminary mechanistic investigations indicate that the C–Si bond cleavage is involved in the rate-determining step, and the hydrogen source originates from the nucleophile. In addition, the proposed mechanism is consistent with our experimental results and further supported by DFT calculations.",nature_html,0
Pseudo point nodal superconducting gap in spin-triplet UTe2,https://www.nature.com/articles/s41467-026-75566-9,Physical sciences : Nature Communications subject feeds,2026-07-16 00:00:00 UTC,2026-07-16 00:00:00+00:00,,Y. Matsuda,"UTe2 is an unconventional heavy-fermion superconductor discussed as a candidate for spin-triplet pairing. However, conflicting reports on gap structure, particularly regarding point nodes, have hindered understanding of the order parameter symmetry. Here, we report b-axis thermal conductivity κb/T measurements on high-quality UTe2 single crystals down to ~ 50 mK that definitively resolve the gap anisotropy. κb/T shows negligible residual conductivity as T → 0, while magnetic fields induce only weak enhancement of the residual term. Remarkably, a threshold-like field scale is observed at low fields for H∥a, characterized by a kink signaling a change in quasiparticle transport normal to the field. Above this threshold, strong anisotropy develops for transport along and normal to the field. These results strongly suggest that UTe2 hosts a fully gapped state with pseudo point nodes, where the gap minima approach but never reach zero, placing strong constraints on the order parameter and exotic pairing mechanism.",nature_html,0
